"id","country","variety","points","price","province","region01"
144536,"France","Champagne Blend",90,"55","Champagne","Champagne"
144548,"France","Bordeaux-style Red Blend",90,NULL,"Bordeaux","Pomerol"
144554,"France","Bordeaux-style Red Blend",90,"45","Bordeaux","Saint-√âmilion"
144555,"France","Bordeaux-style Red Blend",90,"33","Bordeaux","Pomerol"
144556,"France","Bordeaux-style White Blend",90,"60","Bordeaux","Bordeaux Blanc"
144557,"France","Bordeaux-style Red Blend",90,"35","Bordeaux","Margaux"
144560,"France","Bordeaux-style White Blend",90,"29","Bordeaux","Bordeaux Blanc"
144561,"France","Bordeaux-style Red Blend",90,NULL,"Bordeaux","Saint-Julien"
144562,"France","Bordeaux-style White Blend",90,"20","Bordeaux","Premieres Côtes de Blaye"
144650,"France","Syrah",80,"15","Languedoc-RoUnited Statessillon","Coteaux du Languedoc"
144630,"France","Syrah",82,"10","Languedoc-RoUnited Statessillon","Vin de Pays d'Oc"
144642,"France","Syrah",81,"13","Rhône Valley","Crozes-Hermitage"
144643,"France","Syrah",81,"11","Languedoc-RoUnited Statessillon","Vin de Pays d'Oc"
144645,"France","Syrah",81,"7","Languedoc-RoUnited Statessillon","Vin de Pays d'Oc"
144646,"France","Syrah",80,"10","Rhône Valley","Côtes du Rhône"
144695,"France","Champagne Blend",91,"20","Alsace","Crémant d'Alsace"
144696,"France","Bordeaux-style Red Blend",91,NULL,"Bordeaux","Saint-√âmilion"
144697,"France","Bordeaux-style Red Blend",91,NULL,"Bordeaux","Margaux"
144698,"France","Bordeaux-style White Blend",91,NULL,"Bordeaux","Barsac"
144699,"France","Bordeaux-style Red Blend",91,NULL,"Bordeaux","Pomerol"
144700,"France","Bordeaux-style White Blend",91,NULL,"Bordeaux","Pessac-Léognan"
144701,"France","Bordeaux-style White Blend",91,NULL,"Bordeaux","Sauternes"
145428,"France","Champagne Blend",89,"70","Champagne","Champagne"
144708,"France","Chenin Blanc",91,"17","Loire Valley","Montlouis-sur-Loire"
144711,"France","Bordeaux-style Red Blend",91,NULL,"Bordeaux","Saint-√âmilion"
144712,"France","Bordeaux-style Red Blend",91,NULL,"Bordeaux","Pomerol"
144717,"France","Bordeaux-style Red Blend",90,NULL,"Bordeaux","Saint-√âmilion"
144719,"France","Sparkling Blend",90,"19","Burgundy","Crémant de Bourgogne"
144728,"France","Viognier",90,"50","Rhône Valley","Condrieu"
144735,"France","Chardonnay",90,"33","Burgundy","Chablis"
144737,"France","Rhône-style Red Blend",90,"43","Rhône Valley","Châteauneuf-du-Pape"
144743,"France","Chardonnay",90,"64","Burgundy","Meursault"
144748,"France","Chardonnay",90,"26","Burgundy","Saint-Véran"
144749,"France","Chardonnay",90,"30","Burgundy","Pouilly-Fuissé"
144758,"France","Pinot Noir",86,"20","Burgundy","Bourgogne"
144774,"France","Cabernet Franc",85,NULL,"Loire Valley","Chinon"
144777,"France","Chenin Blanc",85,"12","Loire Valley","Saumur"
144815,"France","Champagne Blend",90,"48","Champagne","Champagne"
144820,"France","Champagne Blend",90,"110","Champagne","Champagne"
144823,"France","Champagne Blend",90,"158","Champagne","Champagne"
144824,"France","Champagne Blend",90,NULL,"Champagne","Champagne"
144830,"France","Champagne Blend",90,"33","Champagne","Champagne"
144839,"France","Champagne Blend",90,"65","Champagne","Champagne"
144874,"France","Bordeaux-style Red Blend",90,NULL,"Bordeaux","Moulis-en-Médoc"
144875,"France","Bordeaux-style Red Blend",90,NULL,"Bordeaux","Margaux"
144876,"France","Bordeaux-style Red Blend",90,NULL,"Bordeaux","Pomerol"
144877,"France","Bordeaux-style Red Blend",90,"27","Bordeaux","Saint-Estèphe"
144878,"France","Bordeaux-style White Blend",90,"19","Bordeaux","Bordeaux Blanc"
144880,"France","Bordeaux-style White Blend",90,"17","Bordeaux","Pessac-Léognan"
144881,"France","Bordeaux-style Red Blend",90,"35","Bordeaux","Saint-√âmilion"
144888,"France","Bordeaux-style White Blend",89,"20","Bordeaux","Graves"
144889,"France","Bordeaux-style Red Blend",89,NULL,"Bordeaux","Pomerol"
144890,"France","Bordeaux-style Red Blend",89,"21","Bordeaux","Saint-Estèphe"
144895,"France","Bordeaux-style Red Blend",89,"43","Bordeaux","Margaux"
144898,"France","Bordeaux-style Red Blend",89,NULL,"Bordeaux","Saint-Julien"
144899,"France","Bordeaux-style Red Blend",89,NULL,"Bordeaux","Saint-Estèphe"
144932,"France","White Blend",87,"8","Southwest France","Vin de Pays des Côtes de Gascogne"
144950,"France","Rhône-style Red Blend",87,"12","Rhône Valley","Côtes du Rhône"
144990,"France","Chardonnay",90,"19","Burgundy","Crémant de Bourgogne"
144995,"France","Bordeaux-style White Blend",90,NULL,"Bordeaux","Sauternes"
144996,"France","Champagne Blend",90,"16","Burgundy","Crémant de Bourgogne"
145006,"France","Chenin Blanc",90,NULL,"Loire Valley","Vouvray"
145015,"France","White Blend",90,"21","Loire Valley","Crémant de Loire"
145019,"France","Sparkling Blend",90,"19","Burgundy","Crémant de Bourgogne"
145057,"France","Cabernet Sauvignon Grenache",85,"10","France Other","Vin de Pays Vignobles de France"
145058,"France","Shiraz-Merlot",85,"10","France Other","Vin de Pays Vignobles de France"
145062,"France","Melon",85,"12","Loire Valley","MUnited Statescadet Coteaux de la Loire"
145069,"France","Bordeaux-style Red Blend",85,"12","Bordeaux","Bordeaux"
145112,"France","Champagne Blend",90,"37","Champagne","Champagne"
145118,"France","Champagne Blend",89,"70","Champagne","Champagne"
145158,"France","Viognier",92,"92","Rhône Valley","Condrieu"
145123,"France","Champagne Blend",89,"44","Champagne","Champagne"
145126,"France","Champagne Blend",89,"49","Champagne","Champagne"
145127,"France","Chardonnay",89,"36","Champagne","Champagne"
145129,"France","Champagne Blend",89,"43","Champagne","Champagne"
145132,"France","Champagne Blend",89,"40","Champagne","Champagne"
145137,"France","Champagne Blend",89,"49","Champagne","Champagne"
145141,"France","Syrah",94,"55","Rhône Valley","Côte R√¥tie"
145143,"France","Syrah",94,"80","Rhône Valley","Hermitage"
145145,"France","Viognier",94,"60","Rhône Valley","Condrieu"
145146,"France","Syrah",93,"90","Rhône Valley","Côte R√¥tie"
145147,"France","Syrah",93,"122","Rhône Valley","Hermitage"
145154,"France","Syrah",92,NULL,"Rhône Valley","Côte R√¥tie"
145179,"France","Bordeaux-style Red Blend",89,NULL,"Bordeaux","Pauillac"
145159,"France","Pinot Gris",92,"67","Alsace","Alsace"
145167,"France","Syrah",92,"38","Rhône Valley","Saint-Joseph"
145169,"France","Riesling",91,"32","Alsace","Alsace"
145170,"France","Bordeaux-style White Blend",89,"50","Bordeaux","Pessac-Léognan"
145171,"France","Bordeaux-style Red Blend",89,"20","Bordeaux","Côtes de Castillon"
145172,"France","Bordeaux-style White Blend",89,NULL,"Bordeaux","Sauternes"
145173,"France","Bordeaux-style Red Blend",89,"25","Bordeaux","Margaux"
145178,"France","Bordeaux-style Red Blend",89,NULL,"Bordeaux","Haut-Médoc"
145180,"France","Bordeaux-style Red Blend",89,NULL,"Bordeaux","Pauillac"
145181,"France","Bordeaux-style Red Blend",89,NULL,"Bordeaux","Margaux"
145183,"France","Bordeaux-style Red Blend",89,NULL,"Bordeaux","Pauillac"
145188,"France","Bordeaux-style Red Blend",89,"50","Bordeaux","Margaux"
145189,"France","Bordeaux-style White Blend",89,NULL,"Bordeaux","Sauternes"
145190,"France","Bordeaux-style White Blend",89,"25","Bordeaux","Graves"
145192,"France","Bordeaux-style White Blend",89,"14","Bordeaux","Graves"
145194,"France","Bordeaux-style Red Blend",89,NULL,"Bordeaux","Haut-Médoc"
145195,"France","Bordeaux-style Red Blend",89,NULL,"Bordeaux","Haut-Médoc"
145198,"France","Bordeaux-style Red Blend",89,NULL,"Bordeaux","Saint-√âmilion"
145246,"France","MUnited Statescadet",87,"10","Loire Valley","MUnited Statescadet Sèvre et Maine"
145257,"France","Rosé",87,"10","Provence","Coteaux Varois"
145297,"France","Bordeaux-style Red Blend",90,NULL,"Bordeaux","Saint-Estèphe"
145299,"France","Sparkling Blend",90,"20","Alsace","Crémant d'Alsace"
145307,"France","Sparkling Blend",90,"22","Alsace","Crémant d'Alsace"
145308,"France","Sparkling Blend",90,"20","Alsace","Crémant d'Alsace"
145309,"France","Sparkling Blend",90,"18","Burgundy","Crémant de Bourgogne"
145310,"France","Sparkling Blend",90,"15","Languedoc-RoUnited Statessillon","Crémant de Limoux"
145311,"France","Champagne Blend",90,"13","Burgundy","Crémant de Bourgogne"
145314,"France","White Blend",90,NULL,"Loire Valley","Crémant de Loire"
145318,"France","Bordeaux-style White Blend",90,NULL,"Bordeaux","Barsac"
145426,"France","Champagne Blend",89,NULL,"Champagne","Champagne"
145341,"France","Chardonnay",89,"20","Burgundy","Saint-Véran"
145349,"France","Rhône-style Red Blend",89,"20","Rhône Valley","Côtes du Rhône Villages"
145353,"France","Cabernet Sauvignon",85,"13","France Other","Vin de Pays Vignobles de France"
145366,"France","Sauvignon Blanc",85,"10","Loire Valley","Haut-Poitou"
145375,"France","Grenache-Syrah",84,"10","France Other","Vin de Pays Vignobles de France"
145406,"France","Gamay",90,"18","Beaujolais","Fleurie"
145427,"France","Champagne Blend",89,"86","Champagne","Champagne"
145410,"France","Champagne Blend",89,"76","Champagne","Champagne"
145413,"France","Champagne Blend",89,"27","Champagne","Champagne"
145417,"France","Champagne Blend",89,"11","Champagne","Champagne"
145420,"France","Champagne Blend",89,"60","Champagne","Champagne"
145421,"France","Champagne Blend",89,"38","Champagne","Champagne"
145423,"France","Chardonnay",89,"59","Champagne","Champagne"
145431,"France","Chardonnay",89,"65","Champagne","Champagne"
145437,"France","Champagne Blend",89,"28","Champagne","Champagne"
145441,"France","Rhône-style Red Blend",91,"89","Rhône Valley","Châteauneuf-du-Pape"
145442,"France","Syrah",91,"86","Rhône Valley","Cornas"
145446,"France","Viognier",91,"52","Rhône Valley","Condrieu"
145452,"France","Syrah",91,"25","Rhône Valley","Saint-Joseph"
145457,"France","Syrah",91,"60","Rhône Valley","Côte R√¥tie"
145464,"France","Rhône-style White Blend",91,"45","Rhône Valley","Hermitage"
145466,"France","Syrah",91,"64","Rhône Valley","Côte R√¥tie"
145467,"France","Syrah",90,"75","Rhône Valley","Hermitage"
145468,"France","Syrah",90,"76","Rhône Valley","Hermitage"
145475,"France","Bordeaux-style Red Blend",88,NULL,"Bordeaux","Saint-Julien"
145476,"France","Bordeaux-style White Blend",88,NULL,"Bordeaux","Sauternes"
145478,"France","Bordeaux-style Red Blend",88,NULL,"Bordeaux","Margaux"
145479,"France","Bordeaux-style Red Blend",88,"32","Bordeaux","Médoc"
145480,"France","Bordeaux-style White Blend",88,"17","Bordeaux","Graves"
145483,"France","Bordeaux-style White Blend",88,NULL,"Bordeaux","Sauternes"
145484,"France","Bordeaux-style Red Blend",88,NULL,"Bordeaux","Saint-√âmilion"
145485,"France","Bordeaux-style Red Blend",88,"32","Bordeaux","Saint-Julien"
145490,"France","Bordeaux-style White Blend",88,"10","Bordeaux","Bordeaux Blanc"
145494,"France","Bordeaux-style White Blend",88,"17","Bordeaux","Bordeaux Blanc"
145549,"France","Rhône-style Red Blend",87,"9","Rhône Valley","Costières de Nîmes"
145571,"France","Pinot Noir",89,"30","Burgundy","Saint-Aubin"
145591,"France","Chenin Blanc",90,"18","Loire Valley","Crémant de Loire"
145599,"France","Pinot Noir",90,"19","Burgundy","Crémant de Bourgogne"
145600,"France","Champagne Blend",90,"19","Burgundy","Crémant de Bourgogne"
145613,"France","Chenin Blanc-Chardonnay",89,"20","Loire Valley","Crémant de Loire"
145626,"France","Chardonnay",89,"22","Burgundy","Meursault"
145640,"France","Chardonnay",89,"50","Burgundy","Meursault"
145641,"France","Chardonnay",89,"48","Burgundy","Meursault"
145801,"France","Bordeaux-style White Blend",88,NULL,"Bordeaux","Barsac"
145713,"France","Champagne Blend",88,"65","Champagne","Champagne"
145714,"France","Champagne Blend",88,"41","Champagne","Champagne"
145724,"France","Champagne Blend",88,"50","Champagne","Champagne"
145732,"France","Champagne Blend",88,"43","Champagne","Champagne"
145741,"France","Pinot Gris",90,"36","Alsace","Alsace"
145743,"France","Marsanne",90,"40","Rhône Valley","Saint-Joseph"
145746,"France","Viognier",90,"45","Rhône Valley","Condrieu"
145749,"France","Rhône-style Red Blend",90,"37","Rhône Valley","Châteauneuf-du-Pape"
145753,"France","Syrah",90,"50","Rhône Valley","Hermitage"
145754,"France","Syrah",90,"71","Rhône Valley","Hermitage"
145755,"France","Syrah",90,"88","Rhône Valley","Côte R√¥tie"
145756,"France","Riesling",90,"96","Alsace","Alsace"
145758,"France","Rhône-style Red Blend",90,"13","Rhône Valley","Côtes du Luberon"
145762,"France","Syrah",90,"58","Rhône Valley","Saint-Joseph"
145765,"France","Rhône-style White Blend",90,"35","Rhône Valley","Hermitage"
145768,"France","Syrah",90,"52","Rhône Valley","Côte R√¥tie"
145802,"France","Bordeaux-style Red Blend",88,NULL,"Bordeaux","Margaux"
145803,"France","Bordeaux-style Red Blend",88,NULL,"Bordeaux","Haut-Médoc"
145805,"France","Bordeaux-style Red Blend",88,NULL,"Bordeaux","Listrac-Médoc"
145815,"France","Bordeaux-style White Blend",88,"12","Bordeaux","Premieres Côtes de Blaye"
145816,"France","Bordeaux-style White Blend",88,"10","Bordeaux","Entre-Deux-Mers"
145817,"France","Bordeaux-style White Blend",88,NULL,"Bordeaux","Sauternes"
145818,"France","Bordeaux-style White Blend",88,"27","Bordeaux","Bordeaux Blanc"
145821,"France","Bordeaux-style Red Blend",88,"59","Bordeaux","Margaux"
145822,"France","Bordeaux-style White Blend",88,"16","Bordeaux","Graves"
145823,"France","Bordeaux-style Red Blend",88,"35","Bordeaux","Haut-Médoc"
145847,"France","Sauvignon Blanc",86,"10","Bordeaux","Bordeaux Blanc"
145898,"France","White Blend",89,"27","Loire Valley","Saumur"
145902,"France","Pinot Noir",89,"20","Alsace","Crémant d'Alsace"
145914,"France","Sparkling Blend",89,NULL,"Languedoc-RoUnited Statessillon","Crémant de Limoux"
145931,"France","Chardonnay",88,"50","Burgundy","Chassagne-Montrachet"
145934,"France","Chardonnay",88,"36","Burgundy","Saint-Véran"
145945,"France","Chardonnay",88,"29","Burgundy","Chablis"
146025,"France","Champagne Blend",88,"35","Champagne","Champagne"
146029,"France","Champagne Blend",88,"35","Champagne","Champagne"
146032,"France","Champagne Blend",88,"28","Champagne","Champagne"
146034,"France","Champagne Blend",88,"70","Champagne","Champagne"
146042,"France","Viognier",90,"80","Rhône Valley","Condrieu"
146043,"France","Viognier",90,"85","Rhône Valley","Condrieu"
146048,"France","Syrah",90,"71","Rhône Valley","Côte R√¥tie"
146053,"France","Syrah",89,"28","Rhône Valley","Saint-Joseph"
146054,"France","Rhône-style Red Blend",89,"12","Rhône Valley","Costières de Nîmes"
146056,"France","Rhône-style Red Blend",89,"35","Rhône Valley","Châteauneuf-du-Pape"
146059,"France","Viognier",89,"109","Rhône Valley","Condrieu"
146060,"France","Gewurztraminer",89,"32","Alsace","Alsace"
146064,"France","Syrah",89,"53","Rhône Valley","Saint-Joseph"
146068,"France","Syrah",89,"32","Rhône Valley","Saint-Joseph"
146111,"France","Champagne Blend",88,"43","Champagne","Champagne"
146112,"France","Bordeaux-style Red Blend",88,NULL,"Bordeaux","Saint-Estèphe"
146113,"France","Bordeaux-style White Blend",88,"13","Bordeaux","Bordeaux Blanc"
146120,"France","Bordeaux-style Red Blend",87,NULL,"Bordeaux","Saint-Estèphe"
146121,"France","Bordeaux-style Red Blend",87,"28","Bordeaux","Pessac-Léognan"
146124,"France","Bordeaux-style White Blend",87,"22","Bordeaux","Premieres Côtes de Blaye"
146130,"France","Rhône-style Red Blend",86,"10","Languedoc-RoUnited Statessillon","Corbières"
146155,"France","Bordeaux-style White Blend",86,"11","Bordeaux","Entre-Deux-Mers"
146164,"France","Pinot Noir",88,"33","Burgundy","Monthélie"
146199,"France","Champagne Blend",89,"19","Burgundy","Crémant de Bourgogne"
146180,"France","Pinot Noir",88,"167","Burgundy","Corton"
146213,"France","Sparkling Blend",89,"24","France Other","Crémant de Jura"
146216,"France","Chardonnay",89,"17","Loire Valley","Saumur"
146248,"France","MUnited Statescat",88,"40","Rhône Valley","MUnited Statescat de Beaumes de Venise"
146249,"France","Chardonnay",88,NULL,"Burgundy","Chablis"
146269,"France","Chardonnay",92,"55","Burgundy","Puligny-Montrachet"
146270,"France","Pinot Noir",92,"33","Burgundy","Pernand-Vergelesses"
146290,"France","Gamay",88,"12","Beaujolais","Morgon"
146301,"France","Red Blend",88,"17","Bordeaux","Listrac"
146303,"France","Gamay",88,"13","Beaujolais","Beaujolais"
146307,"France","Red Blend",88,"10","Rhône Valley","Côtes du Rhône"
146316,"France","Champagne Blend",87,"30","Champagne","Champagne"
146319,"France","Chardonnay",87,"70","Champagne","Champagne"
146327,"France","Champagne Blend",87,"46","Champagne","Champagne"
146340,"France","Pinot Gris",89,"86","Alsace","Alsace"
146341,"France","Rhône-style Red Blend",89,"28","Rhône Valley","Gigondas"
146343,"France","Syrah",89,NULL,"Rhône Valley","Côte R√¥tie"
146348,"France","White Blend",89,"10","Rhône Valley","Côtes du Rhône"
146349,"France","Syrah",89,"23","Rhône Valley","Crozes-Hermitage"
146350,"France","Rhône-style Red Blend",89,"110","Rhône Valley","Côte R√¥tie"
146356,"France","Marsanne",89,"44","Rhône Valley","Saint-Joseph"
146359,"France","Rhône-style White Blend",88,"14","Rhône Valley","Côtes du Rhône"
146364,"France","Pinot Gris",88,"46","Alsace","Alsace"
146400,"France","Bordeaux-style White Blend",87,"50","Bordeaux","Bordeaux Blanc"
146401,"France","Bordeaux-style White Blend",87,NULL,"Bordeaux","Pessac-Léognan"
146403,"France","Bordeaux-style White Blend",87,NULL,"Bordeaux","Pessac-Léognan"
146405,"France","Bordeaux-style Red Blend",87,NULL,"Bordeaux","Haut-Médoc"
146406,"France","Bordeaux-style White Blend",87,NULL,"Bordeaux","Sauternes"
146409,"France","Bordeaux-style Red Blend",87,"22","Bordeaux","Margaux"
146419,"France","Bordeaux-style Red Blend",87,"45","Bordeaux","Saint-√âmilion"
146420,"France","Bordeaux-style White Blend",87,NULL,"Bordeaux","Sauternes"
146421,"France","Bordeaux-style Red Blend",87,NULL,"Bordeaux","Haut-Médoc"
146422,"France","Bordeaux-style Red Blend",87,"30","Bordeaux","Margaux"
146423,"France","Bordeaux-style White Blend",87,"12","Bordeaux","Bordeaux Blanc"
146425,"France","Bordeaux-style Red Blend",87,NULL,"Bordeaux","Margaux"
146428,"France","Bordeaux-style White Blend",87,NULL,"Bordeaux","Bordeaux Blanc"
146461,"France","Champagne Blend",89,"20","Alsace","Crémant d'Alsace"
146468,"France","Champagne Blend",88,"15","Burgundy","Crémant de Bourgogne"
146471,"France","Chenin Blanc",88,"15","Loire Valley","Vouvray"
146481,"France","Champagne Blend",88,"17","Burgundy","Crémant de Bourgogne"
146493,"France","Shiraz",91,"35","Languedoc-RoUnited Statessillon","Minervois"
146636,"France","Bordeaux-style White Blend",87,"14","Bordeaux","Pessac-Léognan"
146529,"France","Champagne Blend",87,"50","Champagne","Champagne"
146554,"France","Gewurztraminer",88,"32","Alsace","Alsace"
146558,"France","Syrah",88,"35","Rhône Valley","Hermitage"
146560,"France","Rhône-style Red Blend",88,"34","Rhône Valley","Gigondas"
146562,"France","Gewurztraminer",88,"41","Alsace","Alsace"
146565,"France","Rhône-style Red Blend",88,"16","Rhône Valley","Beaumes-de-Venise"
146571,"France","Syrah",88,"25","Rhône Valley","Cornas"
146617,"France","Bordeaux-style White Blend",87,"14","Bordeaux","Graves"
146622,"France","Bordeaux-style Red Blend",87,NULL,"Bordeaux","Margaux"
146623,"France","Bordeaux-style White Blend",87,NULL,"Bordeaux","Sauternes"
146625,"France","Bordeaux-style White Blend",87,NULL,"Bordeaux","Sauternes"
146635,"France","Bordeaux-style White Blend",87,NULL,"Bordeaux","Bordeaux Blanc"
146698,"France","Sparkling Blend",88,"20","France Other","Crémant de Jura"
146713,"France","Chardonnay",90,"55","Burgundy","Meursault"
146740,"France","Champagne Blend",86,"38","Champagne","Champagne"
146790,"France","Riesling",88,"21","Alsace","Alsace"
146791,"France","Syrah",88,NULL,"Rhône Valley","Hermitage"
146795,"France","Riesling",88,"41","Alsace","Alsace"
146797,"France","Rhône-style Red Blend",88,"20","Provence","Coteaux d'Aix-en-Provence"
146800,"France","Silvaner",88,"14","Alsace","Alsace"
146801,"France","Tokay Pinot Gris",88,"23","Alsace","Alsace"
146805,"France","Marsanne",88,NULL,"Rhône Valley","Saint-Joseph"
146806,"France","Syrah",88,"30","Rhône Valley","Crozes-Hermitage"
146807,"France","Red Blend",88,"30","Rhône Valley","Côtes du Luberon"
146808,"France","Rhône-style Red Blend",88,"34","Rhône Valley","Châteauneuf-du-Pape"
146814,"France","Syrah",87,"18","Rhône Valley","Saint-Joseph"
146815,"France","Pinot Gris",87,"38","Alsace","Alsace"
146819,"France","Rhône-style White Blend",87,NULL,"Rhône Valley","Hermitage"
146822,"France","Bordeaux-style Red Blend",86,NULL,"Bordeaux","Pauillac"
146823,"France","Bordeaux-style Red Blend",86,"30","Bordeaux","Margaux"
146825,"France","Bordeaux-style Red Blend",86,NULL,"Bordeaux","Saint-Estèphe"
146826,"France","Bordeaux-style White Blend",86,NULL,"Bordeaux","Pessac-Léognan"
146827,"France","Bordeaux-style White Blend",86,NULL,"Bordeaux","Sauternes"
147226,"France","Gewurztraminer",87,"23","Alsace","Alsace"
146840,"France","Bordeaux-style Red Blend",86,"27","Bordeaux","Pauillac"
146841,"France","Bordeaux-style Red Blend",86,NULL,"Bordeaux","Margaux"
146842,"France","Bordeaux-style White Blend",86,NULL,"Bordeaux","Barsac"
146843,"France","Bordeaux-style Red Blend",86,NULL,"Bordeaux","Margaux"
146844,"France","Bordeaux-style Red Blend",86,NULL,"Bordeaux","Pauillac"
146846,"France","Bordeaux-style White Blend",86,"10","Bordeaux","Bordeaux Blanc"
146853,"France","Pinot Noir",87,"19","Burgundy","Côte Chalonnaise"
146881,"France","Chenin Blanc",88,"18","Loire Valley","Vouvray"
146890,"France","Cabernet Franc",88,"27","Loire Valley","Saumur"
146904,"France","Pinot Noir",88,"15","Burgundy","Crémant de Bourgogne"
146912,"France","Tokay Pinot Gris",89,"30","Alsace","Alsace"
146925,"France","Chardonnay",89,"48","Burgundy","Chassagne-Montrachet"
146926,"France","White Blend",89,"20","Loire Valley","Pouilly-Fumé"
146932,"France","Pinot Noir",88,"22","Burgundy","St.-Romain"
146936,"France","Chardonnay",88,"45","Burgundy","Meursault"
146938,"France","White Blend",88,"17","Languedoc-RoUnited Statessillon","Languedoc"
146939,"France","Chardonnay",88,"40","Burgundy","Chassagne-Montrachet"
146954,"France","Champagne Blend",86,"40","Champagne","Champagne"
146960,"France","Champagne Blend",86,"32","Champagne","Champagne"
146964,"France","Champagne Blend",86,NULL,"Champagne","Champagne"
147000,"France","Chardonnay",87,"13","Burgundy","Petit Chablis"
147006,"France","Riesling",87,"35","Alsace","Alsace"
147007,"France","Pinot Blanc",87,"28","Alsace","Alsace"
147008,"France","Marsanne",87,"36","Rhône Valley","Saint-Joseph"
147014,"France","White Blend",87,"29","Rhône Valley","Châteauneuf-du-Pape"
147019,"France","Rhône-style Red Blend",87,"16","Rhône Valley","Côtes du Rhône Villages"
147022,"France","Syrah",87,"20","Rhône Valley","Crozes-Hermitage"
147023,"France","Riesling",87,"15","Alsace","Alsace"
147025,"France","Rhône-style Red Blend",87,"13","Rhône Valley","Côtes du Rhône Villages"
147027,"France","Riesling",87,"16","Alsace","Alsace"
147031,"France","Bordeaux-style Red Blend",86,"8","Bordeaux","Bordeaux"
147033,"France","Bordeaux-style White Blend",86,NULL,"Bordeaux","Sauternes"
147034,"France","Bordeaux-style Red Blend",86,"27","Bordeaux","Margaux"
147035,"France","Bordeaux-style Red Blend",86,"30","Bordeaux","Margaux"
147036,"France","Bordeaux-style Red Blend",86,"40","Bordeaux","Saint-√âmilion"
147037,"France","Bordeaux-style White Blend",86,"38","Bordeaux","Bordeaux Blanc"
147038,"France","Bordeaux-style Red Blend",86,"45","Bordeaux","Margaux"
147051,"France","Bordeaux-style White Blend",86,NULL,"Bordeaux","Bordeaux Blanc"
147058,"France","Bordeaux-style Red Blend",86,"15","Bordeaux","Graves"
147059,"France","Bordeaux-style Red Blend",86,NULL,"Bordeaux","Haut-Médoc"
147068,"France","Pinot Noir",86,"22","Burgundy","Mercurey"
147085,"France","Pinot Noir",86,"53","Burgundy","Nuits-St.-Georges"
147091,"France","Chenin Blanc",88,NULL,"Loire Valley","Vouvray"
147093,"France","Sparkling Blend",88,NULL,"France Other","Crémant de Jura"
147095,"France","Sparkling Blend",88,"20","Burgundy","Crémant de Bourgogne"
147100,"France","Pinot Blanc",88,"15","Alsace","Crémant d'Alsace"
147104,"France","Champagne Blend",88,"12","Burgundy","Crémant de Bourgogne"
147110,"France","Chenin Blanc",88,"10","Loire Valley","Touraine"
147123,"France","Riesling",88,"19","Alsace","Alsace"
147124,"France","Rhône-style Red Blend",88,"19","Languedoc-RoUnited Statessillon","Languedoc"
147129,"France","Rhône-style Red Blend",88,"9","Rhône Valley","Côtes-du-Ventoux"
147130,"France","Chardonnay",88,"46","Burgundy","Chablis"
147133,"France","Tokay Pinot Gris",88,"19","Alsace","Alsace"
147137,"France","Rhône-style Red Blend",87,"13","Rhône Valley","Costières de Nîmes"
147139,"France","Sauvignon Blanc",87,"24","Loire Valley","Sancerre"
147140,"France","Pinot Noir",87,"43","Burgundy","Pommard"
147141,"France","Rhône-style Red Blend",87,"12","Rhône Valley","Costières de Nîmes"
147142,"France","Chardonnay",87,"34","Burgundy","Meursault"
147145,"France","Tokay Pinot Gris",87,"41","Alsace","Alsace"
147148,"France","Chardonnay",87,"12","Burgundy","Pouilly-Loché"
147149,"France","Viognier",87,"15","Languedoc-RoUnited Statessillon","Vin de Pays d'Oc"
147165,"France","Champagne Blend",85,"40","Champagne","Champagne"
147211,"France","Viognier",87,"58","Rhône Valley","Condrieu"
147213,"France","Pinot Gris",87,"23","Alsace","Alsace"
147214,"France","Pinot Gris",87,"17","Alsace","Alsace"
147218,"France","Syrah",87,"27","Rhône Valley","Saint-Joseph"
147221,"France","Syrah",87,NULL,"Rhône Valley","Saint-Joseph"
147227,"France","Gewurztraminer",87,"16","Alsace","Alsace"
147231,"France","Rhône-style White Blend",87,"11","Rhône Valley","Côtes du Rhône"
147233,"France","Gewurztraminer",87,"17","Alsace","Alsace"
147249,"France","Bordeaux-style Red Blend",85,NULL,"Bordeaux","Moulis-en-Médoc"
147258,"France","Bordeaux-style White Blend",85,"10","Bordeaux","Bordeaux Blanc"
147262,"France","Bordeaux-style Red Blend",85,"22","Bordeaux","Médoc"
147263,"France","Bordeaux-style Red Blend",85,NULL,"Bordeaux","Haut-Médoc"
147305,"France","Cabernet Franc",87,"20","Loire Valley","Saumur"
147353,"France","Rhône-style White Blend",84,"11","Rhône Valley","Côtes du Rhône"
147327,"France","Sparkling Blend",87,"19","Alsace","Crémant d'Alsace"
147329,"France","Cabernet Franc",87,"19","Loire Valley","Crémant de Loire"
147331,"France","White Blend",86,"23","Loire Valley","Pouilly-Fumé"
147332,"France","Red Blend",86,"14","Beaujolais","St.-Amour"
147334,"France","Gamay",86,"11","Beaujolais","Beaujolais-Villages"
147335,"France","Bordeaux-style Red Blend",86,"10","Bordeaux","Bordeaux"
147339,"France","Red Blend",86,"12","Beaujolais","Morgon"
147341,"France","Chardonnay",86,"10","Burgundy","St.-Véran"
147343,"France","Chardonnay",86,"11","Burgundy","St.-Véran"
147347,"France","Pinot Noir",86,"19","Alsace","Alsace"
147350,"France","Chardonnay",85,"20","Burgundy","Pouilly-Fuissé"
